"id.exposure","id.outcome","outcome","exposure","method","nsnp","b","se","pval","OR","OR_lower","OR_upper","taxon","Q","Q_pval","egger_intercept","egger_pval","bonf_sig"
"ebi-a-GCST90016925","moba_fetal","Neonatal jaundice (Fetal)","Gut microbiota abundance (family Actinomycetaceae id.421) || id:ebi-a-GCST90016925","MR Egger",9,0.161911733593643,0.658272861150505,0.812766041024867,1.17575645694352,0.323581885229038,4.27218985100448,"Christensenellaceae",14.0518684991945,0.0804234605931375,0.0215319870391997,0.751733426105883,FALSE
"ebi-a-GCST90016926","moba_fetal","Neonatal jaundice (Fetal)","Gut microbiota abundance (family Alcaligenaceae id.2875) || id:ebi-a-GCST90016926","Inverse variance weighted",14,0.296317203616583,0.19097529016707,0.120758034134752,1.34489669527438,0.924969638630213,1.95546647740624,"Clostridiaceae 1",13.6360471524972,0.399965198007026,-0.0560294109626906,0.353429852796667,FALSE
"ebi-a-GCST90016926","moba_fetal","Neonatal jaundice (Fetal)","Gut microbiota abundance (family Alcaligenaceae id.2875) || id:ebi-a-GCST90016926","Weighted median",14,0.336908244001161,0.25030031791709,0.178297342090273,1.40061054342297,0.857546066845406,2.28758543732117,"Clostridiaceae 1",13.6360471524972,0.399965198007026,-0.0560294109626906,0.353429852796667,FALSE
"ebi-a-GCST90016926","moba_fetal","Neonatal jaundice (Fetal)","Gut microbiota abundance (family Alcaligenaceae id.2875) || id:ebi-a-GCST90016926","MR Egger",14,1.15663065779663,0.9115462164861,0.228549022663115,3.17920338579007,0.532591840143806,18.9776361678579,"Clostridiaceae 1",13.6360471524972,0.399965198007026,-0.0560294109626906,0.353429852796667,FALSE
"ebi-a-GCST90016927","moba_fetal","Neonatal jaundice (Fetal)","Gut microbiota abundance (family Bacteroidaceae id.917) || id:ebi-a-GCST90016927","Inverse variance weighted",14,-0.0461833433347187,0.209787627052278,0.825759542891203,0.954866877663351,0.632947947056662,1.44051459254822,"Coriobacteriaceae",15.722841549637,0.26442077286394,0.1091175578697,0.1433870810035,FALSE
"ebi-a-GCST90016927","moba_fetal","Neonatal jaundice (Fetal)","Gut microbiota abundance (family Bacteroidaceae id.917) || id:ebi-a-GCST90016927","Weighted median",14,-0.00125953296671101,0.272667863230236,0.99631434991235,0.998741259912016,0.585266169342477,1.70432558125011,"Coriobacteriaceae",15.722841549637,0.26442077286394,0.1091175578697,0.1433870810035,FALSE
"ebi-a-GCST90016927","moba_fetal","Neonatal jaundice (Fetal)","Gut microbiota abundance (family Bacteroidaceae id.917) || id:ebi-a-GCST90016927","MR Egger",14,-1.68620273039084,1.06617258114425,0.139737756321548,0.185221526376374,0.0229164338727865,1.49704853833885,"Coriobacteriaceae",15.722841549637,0.26442077286394,0.1091175578697,0.1433870810035,FALSE
"ebi-a-GCST90016928","moba_fetal","Neonatal jaundice (Fetal)","Gut microbiota abundance (family Bacteroidales S24 7group id.11173) || id:ebi-a-GCST90016928","Inverse variance weighted",14,-0.0373189791122266,0.16796941719062,0.824175922339588,0.963368791811616,0.693129078409171,1.33897055822077,"Desulfovibrionaceae",22.8007266844751,0.0441307559030245,-0.0322910266166814,0.657662493963015,FALSE
"ebi-a-GCST90016928","moba_fetal","Neonatal jaundice (Fetal)","Gut microbiota abundance (family Bacteroidales S24 7group id.11173) || id:ebi-a-GCST90016928","Weighted median",14,0.309587990195138,0.187387645933302,0.0985088804728949,1.36286348532319,0.943940829104886,1.96770477805119,"Desulfovibrionaceae",22.8007266844751,0.0441307559030245,-0.0322910266166814,0.657662493963015,FALSE
"ebi-a-GCST90016928","moba_fetal","Neonatal jaundice (Fetal)","Gut microbiota abundance (family Bacteroidales S24 7group id.11173) || id:ebi-a-GCST90016928","MR Egger",14,0.293717457620857,0.748877967968873,0.701779875731307,1.34140484640293,0.309102185420744,5.82126897454315,"Desulfovibrionaceae",22.8007266844751,0.0441307559030245,-0.0322910266166814,0.657662493963015,FALSE
"ebi-a-GCST90016929","moba_fetal","Neonatal jaundice (Fetal)","Gut microbiota abundance (family Bifidobacteriaceae id.433) || id:ebi-a-GCST90016929","Inverse variance weighted",2,-0.0236317007230273,0.33117577264793,0.943113652711885,0.976645341300885,0.510310346845248,1.86912949851275,"Enterobacteriaceae",0.177739421933343,0.673323186420898,NA,NA,FALSE
"ebi-a-GCST90016931","moba_fetal","Neonatal jaundice (Fetal)","Gut microbiota abundance (family Clostridiaceae1 id.1869) || id:ebi-a-GCST90016931","Inverse variance weighted",13,0.264275575881774,0.17823705910946,0.138148932548086,1.30248708087447,0.91844885415838,1.84710622498348,"Lachnospiraceae",4.67082664298583,0.96808020084914,0.0159638443950932,0.71282635506312,FALSE
"ebi-a-GCST90016931","moba_fetal","Neonatal jaundice (Fetal)","Gut microbiota abundance (family Clostridiaceae1 id.1869) || id:ebi-a-GCST90016931","Weighted median",13,0.293177105482594,0.227189812887089,0.196894443946068,1.34068021122261,0.858889564801033,2.09272938271208,"Lachnospiraceae",4.67082664298583,0.96808020084914,0.0159638443950932,0.71282635506312,FALSE
"ebi-a-GCST90016931","moba_fetal","Neonatal jaundice (Fetal)","Gut microbiota abundance (family Clostridiaceae1 id.1869) || id:ebi-a-GCST90016931","MR Egger",13,0.0521718430288025,0.589147137797653,0.931027357328058,1.05355677334542,0.332021169994593,3.34310572630081,"Lachnospiraceae",4.67082664298583,0.96808020084914,0.0159638443950932,0.71282635506312,FALSE
"ebi-a-GCST90016932","moba_fetal","Neonatal jaundice (Fetal)","Gut microbiota abundance (family Clostridiales vadin BB60 group id.11286) || id:ebi-a-GCST90016932","Inverse variance weighted",21,0.0275510875715682,0.187063597609948,0.88290949519827,1.02793412842421,0.712415789682271,1.48319083838735,"Lactobacillaceae",51.1653185890736,0.00015052362971661,0.111309827858976,0.0241767197101228,FALSE
"ebi-a-GCST90016932","moba_fetal","Neonatal jaundice (Fetal)","Gut microbiota abundance (family Clostridiales vadin BB60 group id.11286) || id:ebi-a-GCST90016932","Weighted median",21,-0.169946742589181,0.191857124851266,0.375726148677891,0.843709749196601,0.579269931392376,1.22886775631241,"Lactobacillaceae",51.1653185890736,0.00015052362971661,0.111309827858976,0.0241767197101228,FALSE
"ebi-a-GCST90016932","moba_fetal","Neonatal jaundice (Fetal)","Gut microbiota abundance (family Clostridiales vadin BB60 group id.11286) || id:ebi-a-GCST90016932","MR Egger",21,-1.18900453954363,0.524090486991716,0.0351299042321028,0.304524255087837,0.109020221670439,0.850622210410965,"Lactobacillaceae",51.1653185890736,0.00015052362971661,0.111309827858976,0.0241767197101228,FALSE
"ebi-a-GCST90016933","moba_fetal","Neonatal jaundice (Fetal)","Gut microbiota abundance (family Coriobacteriaceae id.811) || id:ebi-a-GCST90016933","Inverse variance weighted",20,-0.0900159388753235,0.191093349083097,0.63759973519481,0.913916618352102,0.628412234767027,1.32913323307557,"Prevotellaceae",25.968419107636,0.131071400060202,-0.0488073581542183,0.420206730221755,FALSE
"ebi-a-GCST90016933","moba_fetal","Neonatal jaundice (Fetal)","Gut microbiota abundance (family Coriobacteriaceae id.811) || id:ebi-a-GCST90016933","Weighted median",20,0.108424788742062,0.234627324263473,0.643998906541811,1.1145210808535,0.703670714863906,1.76525356736935,"Prevotellaceae",25.968419107636,0.131071400060202,-0.0488073581542183,0.420206730221755,FALSE
"ebi-a-GCST90016933","moba_fetal","Neonatal jaundice (Fetal)","Gut microbiota abundance (family Coriobacteriaceae id.811) || id:ebi-a-GCST90016933","MR Egger",20,0.619734295093298,0.881690842345117,0.491114131215778,1.85843418115793,0.330093359847762,10.463032662302,"Prevotellaceae",25.968419107636,0.131071400060202,-0.0488073581542183,0.420206730221755,FALSE
"ebi-a-GCST90016934","moba_fetal","Neonatal jaundice (Fetal)","Gut microbiota abundance (family Defluviitaleaceae id.1924) || id:ebi-a-GCST90016934","Inverse variance weighted",14,-0.138254069057691,0.128287158164736,0.281171142808533,0.870877400634833,0.67726212217668,1.1198432956784,"Ruminococcaceae",12.2569204562156,0.50669734516621,-0.0333770052771879,0.505949954560539,FALSE
"ebi-a-GCST90016934","moba_fetal","Neonatal jaundice (Fetal)","Gut microbiota abundance (family Defluviitaleaceae id.1924) || id:ebi-a-GCST90016934","Weighted median",14,-0.285099448361788,0.17640705379563,0.106062880595051,0.751939471452328,0.532135419658985,1.06253586557036,"Ruminococcaceae",12.2569204562156,0.50669734516621,-0.0333770052771879,0.505949954560539,FALSE
"ebi-a-GCST90016934","moba_fetal","Neonatal jaundice (Fetal)","Gut microbiota abundance (family Defluviitaleaceae id.1924) || id:ebi-a-GCST90016934","MR Egger",14,0.153818606569352,0.444863252770952,0.73550464376145,1.16627931218437,0.487671444735135,2.7891881895361,"Ruminococcaceae",12.2569204562156,0.50669734516621,-0.0333770052771879,0.505949954560539,FALSE
"ebi-a-GCST90016935","moba_fetal","Neonatal jaundice (Fetal)","Gut microbiota abundance (family Desulfovibrionaceae id.3169) || id:ebi-a-GCST90016935","Inverse variance weighted",16,0.141193332827167,0.211398051893362,0.504195694161497,1.15164727768733,0.760981030208513,1.74287058356925,"Tannerellaceae",31.9340907845217,0.00657245683689607,-0.113671395288326,0.00252988601006515,FALSE
"ebi-a-GCST90016935","moba_fetal","Neonatal jaundice (Fetal)","Gut microbiota abundance (family Desulfovibrionaceae id.3169) || id:ebi-a-GCST90016935","Weighted median",16,0.446526015213225,0.211074340221348,0.0343880614369205,1.56287334551045,1.03336483555512,2.36370835358927,"Tannerellaceae",31.9340907845217,0.00657245683689607,-0.113671395288326,0.00252988601006515,FALSE
"ebi-a-GCST90016935","moba_fetal","Neonatal jaundice (Fetal)","Gut microbiota abundance (family Desulfovibrionaceae id.3169) || id:ebi-a-GCST90016935","MR Egger",16,1.29775023981249,0.351853268649333,0.00243290684230174,3.6610509090279,1.83697065788259,7.29641145925736,"Tannerellaceae",31.9340907845217,0.00657245683689607,-0.113671395288326,0.00252988601006515,TRUE
